device_id,device_type,location,timestamp,temperature,humidity,status
DEV020,humidity,大阪,2026-04-27 20:25:00,27.1,53.2,critical
DEV021,humidity,東京,2026-04-27 20:25:00,23.8,50.3,N/A
DEV022,temperature,大阪,2026-04-27 20:25:00,26.9,47.0,normal
DEV023,temperature,東京,2026-04-27 20:25:00,19.9,40.4,normal
DEV024,humidity,東京,2026-04-27 20:25:00,28.5,37.2,normal
DEV025,humidity,大阪,2026-04-27 20:25:00,26.8,35.3,normal
DEV026,vibration,大阪,2026-04-27 20:25:00,19.6,53.5,normal
DEV027,temperature,愛知,2026-04-27 20:25:00,22.7,60.1,normal
DEV028,humidity,愛知,2026-04-27 20:25:00,24.0,48.7,normal
DEV029,temperature,大阪,2026-04-27 20:25:00,22.4,62.5,normal
DEV030,temperature,愛知,2026-04-27 20:25:00,19.8,46.5,normal
DEV001,vibration,東京,2026-04-27 20:30:00,20.5,49.6,normal
DEV002,temperature,愛知,2026-04-27 20:30:00,26.8,54.3,normal
DEV003,humidity,東京,2026-04-27 20:30:00,18.0,30.3,normal
DEV004,temperature,東京,2026-04-27 20:30:00,26.9,30.7,normal
DEV005,vibration,東京,2026-04-27 20:30:00,24.3,42.2,normal
DEV006,vibration,愛知,2026-04-27 20:30:00,27.5,59.0,normal
DEV007,vibration,東京,2026-04-27 20:30:00,19.0,57.6,normal
DEV008,vibration,大阪,2026-04-27 20:30:00,,69.0,normal
DEV009,temperature,東京,2026-04-27 20:30:00,23.2,58.1,N/A
DEV010,temperature,東京,2026-04-27 20:30:00,26.0,35.5,normal
DEV011,temperature,愛知,2026-04-27 20:30:00,20.4,56.6,normal
DEV012,vibration,東京,2026-04-27 20:30:00,19.1,50.1,normal
DEV013,vibration,東京,2026-04-27 20:30:00,27.5,,normal
DEV014,vibration,愛知,2026-04-27 20:30:00,23.1,45.7,N/A
DEV015,vibration,愛知,2026-04-27 20:30:00,20.1,39.9,normal
DEV016,humidity,東京,2026-04-27 20:30:00,21.9,43.5,normal
DEV017,humidity,愛知,2026-04-27 20:30:00,26.2,58.7,N/A
DEV018,humidity,東京,2026-04-27 20:30:00,29.9,49.6,normal
DEV019,temperature,愛知,2026-04-27 20:30:00,26.3,34.3,normal
DEV020,humidity,大阪,2026-04-27 20:30:00,21.0,63.8,warning
DEV021,humidity,東京,2026-04-27 20:30:00,22.0,33.9,normal
DEV022,temperature,大阪,2026-04-27 20:30:00,999,61.3,normal
DEV023,temperature,東京,2026-04-27 20:30:00,22.8,32.5,normal
DEV024,humidity,東京,2026-04-27 20:30:00,28.3,36.1,N/A
DEV025,humidity,大阪,2026-04-27 20:30:00,24.5,44.2,N/A
DEV026,vibration,大阪,2026-04-27 20:30:00,20.9,36.8,normal
DEV027,temperature,愛知,2026-04-27 20:30:00,18.9,53.5,warning
DEV028,humidity,愛知,2026-04-27 20:30:00,21.2,46.0,normal
DEV029,temperature,大阪,2026-04-27 20:30:00,22.2,43.9,critical
DEV030,temperature,愛知,2026-04-27 20:30:00,20.0,67.9,normal
DEV001,vibration,東京,2026-04-27 20:35:00,24.8,40.8,N/A
DEV002,temperature,愛知,2026-04-27 20:35:00,18.3,35.2,normal
DEV003,humidity,東京,2026-04-27 20:35:00,21.2,37.6,normal
DEV004,temperature,東京,2026-04-27 20:35:00,21.8,62.4,normal
DEV005,vibration,東京,2026-04-27 20:35:00,18.9,66.7,critical
DEV006,vibration,愛知,2026-04-27 20:35:00,22.1,61.1,normal
DEV007,vibration,東京,2026-04-27 20:35:00,25.0,44.7,normal
DEV008,vibration,大阪,2026-04-27 20:35:00,26.9,35.7,normal
DEV009,temperature,東京,2026-04-27 20:35:00,25.8,60.6,N/A
DEV010,temperature,東京,2026-04-27 20:35:00,22.6,N/A,normal
DEV011,temperature,愛知,2026-04-27 20:35:00,21.4,48.4,normal
DEV012,vibration,東京,2026-04-27 20:35:00,24.7,39.2,normal
DEV013,vibration,東京,2026-04-27 20:35:00,23.9,,warning
DEV014,vibration,愛知,2026-04-27 20:35:00,26.0,N/A,normal
DEV015,vibration,愛知,2026-04-27 20:35:00,26.5,52.0,normal
DEV016,humidity,東京,2026-04-27 20:35:00,27.1,47.1,warning
DEV017,humidity,愛知,2026-04-27 20:35:00,20.6,30.7,warning
DEV018,humidity,東京,2026-04-27 20:35:00,27.3,69.5,normal
DEV019,temperature,愛知,2026-04-27 20:35:00,23.8,34.0,normal
DEV020,humidity,大阪,2026-04-27 20:35:00,25.9,62.2,normal
DEV021,humidity,東京,2026-04-27 20:35:00,23.9,,normal
DEV022,temperature,大阪,2026-04-27 20:35:00,23.4,33.0,normal
DEV023,temperature,東京,2026-04-27 20:35:00,18.1,69.8,normal
DEV024,humidity,東京,2026-04-27 20:35:00,28.7,49.8,normal
DEV025,humidity,大阪,2026-04-27 20:35:00,18.6,68.7,normal
DEV026,vibration,大阪,2026-04-27 20:35:00,18.7,38.5,normal
DEV027,temperature,愛知,2026-04-27 20:35:00,25.1,63.6,normal
DEV028,humidity,愛知,2026-04-27 20:35:00,21.3,50.3,normal
DEV029,temperature,大阪,2026-04-27 20:35:00,24.8,42.2,normal
DEV030,temperature,愛知,2026-04-27 20:35:00,22.6,54.3,warning
DEV001,vibration,東京,2026-04-27 20:40:00,18.2,N/A,N/A
DEV002,temperature,愛知,2026-04-27 20:40:00,29.6,48.0,critical
DEV003,humidity,東京,2026-04-27 20:40:00,21.8,66.7,normal
DEV004,temperature,東京,2026-04-27 20:40:00,26.7,63.8,N/A
DEV005,vibration,東京,2026-04-27 20:40:00,24.9,52.2,normal
DEV006,vibration,愛知,2026-04-27 20:40:00,19.3,67.9,normal
DEV007,vibration,東京,2026-04-27 20:40:00,24.3,38.0,normal
DEV008,vibration,大阪,2026-04-27 20:40:00,19.5,55.5,normal
DEV009,temperature,東京,2026-04-27 20:40:00,18.8,66.1,normal
DEV010,temperature,東京,2026-04-27 20:40:00,22.2,59.9,N/A
DEV011,temperature,愛知,2026-04-27 20:40:00,25.9,63.0,normal
DEV012,vibration,東京,2026-04-27 20:40:00,25.5,53.6,normal
DEV013,vibration,東京,2026-04-27 20:40:00,19.7,58.4,normal
DEV014,vibration,愛知,2026-04-27 20:40:00,22.7,69.7,normal
DEV015,vibration,愛知,2026-04-27 20:40:00,28.1,67.5,normal
DEV016,humidity,東京,2026-04-27 20:40:00,27.4,30.7,normal
DEV017,humidity,愛知,2026-04-27 20:40:00,27.8,38.7,warning
DEV018,humidity,東京,2026-04-27 20:40:00,26.0,30.9,normal
DEV019,temperature,愛知,2026-04-27 20:40:00,22.9,60.2,normal
DEV020,humidity,大阪,2026-04-27 20:40:00,28.5,58.2,normal
DEV021,humidity,東京,2026-04-27 20:40:00,22.6,65.1,warning
DEV022,temperature,大阪,2026-04-27 20:40:00,29.2,52.0,normal
DEV023,temperature,東京,2026-04-27 20:40:00,27.9,62.5,critical
DEV024,humidity,東京,2026-04-27 20:40:00,22.1,46.2,warning
DEV025,humidity,大阪,2026-04-27 20:40:00,25.1,61.3,critical
DEV026,vibration,大阪,2026-04-27 20:40:00,19.6,,normal
DEV027,temperature,愛知,2026-04-27 20:40:00,19.9,69.6,normal
DEV028,humidity,愛知,2026-04-27 20:40:00,21.2,55.0,normal
DEV029,temperature,大阪,2026-04-27 20:40:00,28.0,30.5,warning
DEV030,temperature,愛知,2026-04-27 20:40:00,23.8,55.7,normal
DEV001,vibration,東京,2026-04-27 20:45:00,23.7,45.1,normal
DEV002,temperature,愛知,2026-04-27 20:45:00,23.6,46.2,N/A
DEV003,humidity,東京,2026-04-27 20:45:00,23.7,44.5,normal
DEV004,temperature,東京,2026-04-27 20:45:00,23.4,44.2,normal
DEV005,vibration,東京,2026-04-27 20:45:00,21.6,62.9,critical
DEV006,vibration,愛知,2026-04-27 20:45:00,28.3,46.8,N/A
DEV007,vibration,東京,2026-04-27 20:45:00,18.6,50.8,normal
DEV008,vibration,大阪,2026-04-27 20:45:00,19.2,59.4,warning
DEV009,temperature,東京,2026-04-27 20:45:00,27.4,43.8,normal
DEV010,temperature,東京,2026-04-27 20:45:00,21.4,69.7,normal
DEV011,temperature,愛知,2026-04-27 20:45:00,23.0,69.6,normal
DEV012,vibration,東京,2026-04-27 20:45:00,24.5,38.4,normal
DEV013,vibration,東京,2026-04-27 20:45:00,20.7,58.1,normal
DEV014,vibration,愛知,2026-04-27 20:45:00,21.8,32.1,normal
DEV015,vibration,愛知,2026-04-27 20:45:00,28.8,57.5,normal
DEV016,humidity,東京,2026-04-27 20:45:00,24.9,54.9,normal
DEV017,humidity,愛知,2026-04-27 20:45:00,27.2,43.6,normal
DEV018,humidity,東京,2026-04-27 20:45:00,28.5,64.1,normal
DEV019,temperature,愛知,2026-04-27 20:45:00,24.4,N/A,normal
DEV020,humidity,大阪,2026-04-27 20:45:00,29.5,59.6,normal
DEV021,humidity,東京,2026-04-27 20:45:00,22.5,59.9,normal
DEV022,temperature,大阪,2026-04-27 20:45:00,26.6,66.4,normal
DEV023,temperature,東京,2026-04-27 20:45:00,23.6,49.3,normal
DEV024,humidity,東京,2026-04-27 20:45:00,30.0,31.0,critical
DEV025,humidity,大阪,2026-04-27 20:45:00,29.9,60.3,normal
DEV026,vibration,大阪,2026-04-27 20:45:00,19.2,37.6,normal
DEV027,temperature,愛知,2026-04-27 20:45:00,19.9,68.1,normal
DEV028,humidity,愛知,2026-04-27 20:45:00,26.6,68.5,normal
DEV029,temperature,大阪,2026-04-27 20:45:00,27.0,N/A,normal
DEV030,temperature,愛知,2026-04-27 20:45:00,20.9,64.7,normal
DEV001,vibration,東京,2026-04-27 20:50:00,22.3,41.1,critical
DEV002,temperature,愛知,2026-04-27 20:50:00,21.8,65.5,normal
DEV003,humidity,東京,2026-04-27 20:50:00,27.2,39.3,normal
DEV004,temperature,東京,2026-04-27 20:50:00,20.4,50.2,normal
DEV005,vibration,東京,2026-04-27 20:50:00,21.9,54.5,normal
DEV006,vibration,愛知,2026-04-27 20:50:00,25.0,68.0,normal
DEV007,vibration,東京,2026-04-27 20:50:00,23.1,53.4,normal
DEV008,vibration,大阪,2026-04-27 20:50:00,19.1,59.6,normal
DEV009,temperature,東京,2026-04-27 20:50:00,23.0,46.3,critical
DEV010,temperature,東京,2026-04-27 20:50:00,21.5,41.9,normal
DEV011,temperature,愛知,2026-04-27 20:50:00,26.2,67.7,normal
DEV012,vibration,東京,2026-04-27 20:50:00,24.9,51.8,normal
DEV013,vibration,東京,2026-04-27 20:50:00,27.5,45.8,normal
DEV014,vibration,愛知,2026-04-27 20:50:00,18.9,30.7,critical
DEV015,vibration,愛知,2026-04-27 20:50:00,18.5,59.8,normal
DEV016,humidity,東京,2026-04-27 20:50:00,18.2,58.0,normal
DEV017,humidity,愛知,2026-04-27 20:50:00,18.6,41.4,warning
DEV018,humidity,東京,2026-04-27 20:50:00,19.0,62.3,normal
DEV019,temperature,愛知,2026-04-27 20:50:00,25.8,69.9,normal
DEV020,humidity,大阪,2026-04-27 20:50:00,19.1,57.6,normal
DEV021,humidity,東京,2026-04-27 20:50:00,27.2,69.4,normal
DEV022,temperature,大阪,2026-04-27 20:50:00,22.4,32.9,normal
DEV023,temperature,東京,2026-04-27 20:50:00,22.0,67.1,normal
DEV024,humidity,東京,2026-04-27 20:50:00,28.7,60.6,normal
DEV025,humidity,大阪,2026-04-27 20:50:00,24.1,33.2,normal
DEV026,vibration,大阪,2026-04-27 20:50:00,27.3,59.6,normal
DEV027,temperature,愛知,2026-04-27 20:50:00,22.7,N/A,normal
DEV028,humidity,愛知,2026-04-27 20:50:00,25.6,54.5,normal
DEV029,temperature,大阪,2026-04-27 20:50:00,28.0,66.4,normal
DEV030,temperature,愛知,2026-04-27 20:50:00,19.6,32.9,normal
DEV001,vibration,東京,2026-04-27 20:55:00,25.5,41.5,warning
DEV002,temperature,愛知,2026-04-27 20:55:00,20.7,66.4,normal
DEV003,humidity,東京,2026-04-27 20:55:00,28.5,41.0,normal
DEV004,temperature,東京,2026-04-27 20:55:00,24.9,59.7,normal
DEV005,vibration,東京,2026-04-27 20:55:00,27.6,30.6,warning
DEV006,vibration,愛知,2026-04-27 20:55:00,25.4,36.8,normal
DEV007,vibration,東京,2026-04-27 20:55:00,25.7,63.6,normal
DEV008,vibration,大阪,2026-04-27 20:55:00,21.0,67.2,normal
DEV009,temperature,東京,2026-04-27 20:55:00,24.0,48.2,normal
DEV010,temperature,東京,2026-04-27 20:55:00,26.8,52.5,critical
DEV011,temperature,愛知,2026-04-27 20:55:00,21.5,37.1,normal
DEV012,vibration,東京,2026-04-27 20:55:00,20.2,66.0,normal
DEV013,vibration,東京,2026-04-27 20:55:00,25.8,,N/A
DEV014,vibration,愛知,2026-04-27 20:55:00,26.2,63.8,normal
DEV015,vibration,愛知,2026-04-27 20:55:00,19.4,46.7,normal
DEV016,humidity,東京,2026-04-27 20:55:00,29.6,60.4,warning
DEV017,humidity,愛知,2026-04-27 20:55:00,29.8,60.0,N/A
DEV018,humidity,東京,2026-04-27 20:55:00,28.6,32.2,normal
DEV019,temperature,愛知,2026-04-27 20:55:00,26.9,40.0,normal
DEV020,humidity,大阪,2026-04-27 20:55:00,27.5,39.2,normal
DEV021,humidity,東京,2026-04-27 20:55:00,27.1,68.9,normal
DEV022,temperature,大阪,2026-04-27 20:55:00,22.7,53.8,N/A
DEV023,temperature,東京,2026-04-27 20:55:00,28.1,44.3,critical
DEV024,humidity,東京,2026-04-27 20:55:00,,31.1,normal
DEV025,humidity,大阪,2026-04-27 20:55:00,27.9,46.5,normal
DEV026,vibration,大阪,2026-04-27 20:55:00,25.1,,normal
DEV027,temperature,愛知,2026-04-27 20:55:00,22.0,63.2,critical
DEV028,humidity,愛知,2026-04-27 20:55:00,25.9,31.1,normal
DEV029,temperature,大阪,2026-04-27 20:55:00,19.5,49.5,normal
DEV030,temperature,愛知,2026-04-27 20:55:00,18.6,40.3,N/A
DEV001,vibration,東京,2026-04-27 21:00:00,24.8,48.9,warning
DEV002,temperature,愛知,2026-04-27 21:00:00,28.2,N/A,normal
DEV003,humidity,東京,2026-04-27 21:00:00,22.3,65.6,normal
DEV004,temperature,東京,2026-04-27 21:00:00,24.4,67.3,normal
DEV005,vibration,東京,2026-04-27 21:00:00,27.4,46.2,normal
DEV006,vibration,愛知,2026-04-27 21:00:00,20.6,32.3,normal
DEV007,vibration,東京,2026-04-27 21:00:00,27.5,35.9,critical
DEV008,vibration,大阪,2026-04-27 21:00:00,18.0,53.8,critical
DEV009,temperature,東京,2026-04-27 21:00:00,22.3,61.6,N/A
DEV010,temperature,東京,2026-04-27 21:00:00,18.1,39.9,normal
DEV011,temperature,愛知,2026-04-27 21:00:00,18.2,61.0,normal
DEV012,vibration,東京,2026-04-27 21:00:00,23.3,66.7,normal
DEV013,vibration,東京,2026-04-27 21:00:00,29.4,38.7,normal
DEV014,vibration,愛知,2026-04-27 21:00:00,22.8,48.4,normal
DEV015,vibration,愛知,2026-04-27 21:00:00,25.8,43.5,warning
DEV016,humidity,東京,2026-04-27 21:00:00,21.2,65.2,critical
DEV017,humidity,愛知,2026-04-27 21:00:00,25.4,N/A,N/A
DEV018,humidity,東京,2026-04-27 21:00:00,22.3,35.4,normal
DEV019,temperature,愛知,2026-04-27 21:00:00,999,69.3,normal
DEV020,humidity,大阪,2026-04-27 21:00:00,27.7,65.2,normal
DEV021,humidity,東京,2026-04-27 21:00:00,18.4,54.8,N/A
DEV022,temperature,大阪,2026-04-27 21:00:00,26.6,43.2,warning
DEV023,temperature,東京,2026-04-27 21:00:00,28.4,48.5,normal
DEV024,humidity,東京,2026-04-27 21:00:00,29.4,,normal
DEV025,humidity,大阪,2026-04-27 21:00:00,18.8,62.9,normal
DEV026,vibration,大阪,2026-04-27 21:00:00,22.0,48.0,N/A
DEV027,temperature,愛知,2026-04-27 21:00:00,27.4,,normal
DEV028,humidity,愛知,2026-04-27 21:00:00,21.0,38.2,normal
DEV029,temperature,大阪,2026-04-27 21:00:00,28.2,66.9,critical
DEV030,temperature,愛知,2026-04-27 21:00:00,18.2,58.2,warning
DEV001,vibration,東京,2026-04-27 21:05:00,21.8,41.1,normal
DEV002,temperature,愛知,2026-04-27 21:05:00,999,66.5,normal
DEV003,humidity,東京,2026-04-27 21:05:00,24.0,48.3,warning
DEV004,temperature,東京,2026-04-27 21:05:00,26.1,66.9,N/A
DEV005,vibration,東京,2026-04-27 21:05:00,21.8,39.3,normal
DEV006,vibration,愛知,2026-04-27 21:05:00,18.8,,critical
DEV007,vibration,東京,2026-04-27 21:05:00,23.3,58.6,warning
DEV008,vibration,大阪,2026-04-27 21:05:00,19.3,43.1,warning
DEV009,temperature,東京,2026-04-27 21:05:00,24.6,68.8,N/A
DEV010,temperature,東京,2026-04-27 21:05:00,20.0,52.5,critical
DEV011,temperature,愛知,2026-04-27 21:05:00,28.9,53.1,N/A
DEV012,vibration,東京,2026-04-27 21:05:00,28.6,N/A,critical
DEV013,vibration,東京,2026-04-27 21:05:00,26.6,70.0,normal
DEV014,vibration,愛知,2026-04-27 21:05:00,20.3,32.5,normal
DEV015,vibration,愛知,2026-04-27 21:05:00,28.8,51.2,normal
DEV016,humidity,東京,2026-04-27 21:05:00,29.7,N/A,normal
DEV017,humidity,愛知,2026-04-27 21:05:00,25.5,51.9,normal
DEV018,humidity,東京,2026-04-27 21:05:00,21.7,N/A,normal
DEV019,temperature,愛知,2026-04-27 21:05:00,999,46.4,normal
DEV020,humidity,大阪,2026-04-27 21:05:00,28.3,59.1,normal
DEV021,humidity,東京,2026-04-27 21:05:00,18.5,54.3,normal
DEV022,temperature,大阪,2026-04-27 21:05:00,24.3,59.3,critical
DEV023,temperature,東京,2026-04-27 21:05:00,22.0,36.2,normal
DEV024,humidity,東京,2026-04-27 21:05:00,21.1,49.4,N/A
DEV025,humidity,大阪,2026-04-27 21:05:00,28.4,64.1,N/A
DEV026,vibration,大阪,2026-04-27 21:05:00,20.3,55.2,normal
DEV027,temperature,愛知,2026-04-27 21:05:00,23.3,50.3,warning
DEV028,humidity,愛知,2026-04-27 21:05:00,26.4,68.7,normal
DEV029,temperature,大阪,2026-04-27 21:05:00,23.8,32.4,normal
DEV030,temperature,愛知,2026-04-27 21:05:00,25.0,44.2,N/A
DEV001,vibration,東京,2026-04-27 21:10:00,23.2,48.4,critical
DEV002,temperature,愛知,2026-04-27 21:10:00,26.6,N/A,normal
DEV003,humidity,東京,2026-04-27 21:10:00,29.1,40.3,normal
DEV004,temperature,東京,2026-04-27 21:10:00,29.4,41.7,normal
DEV005,vibration,東京,2026-04-27 21:10:00,22.9,49.8,normal
DEV006,vibration,愛知,2026-04-27 21:10:00,27.3,N/A,normal
DEV007,vibration,東京,2026-04-27 21:10:00,28.6,58.3,warning
DEV008,vibration,大阪,2026-04-27 21:10:00,23.2,43.0,normal
DEV009,temperature,東京,2026-04-27 21:10:00,27.1,57.9,normal
DEV010,temperature,東京,2026-04-27 21:10:00,25.3,N/A,normal
DEV011,temperature,愛知,2026-04-27 21:10:00,24.6,66.3,normal
DEV012,vibration,東京,2026-04-27 21:10:00,19.6,63.9,warning
DEV013,vibration,東京,2026-04-27 21:10:00,999,42.5,normal
DEV014,vibration,愛知,2026-04-27 21:10:00,29.8,32.7,critical
DEV015,vibration,愛知,2026-04-27 21:10:00,23.1,35.0,normal
DEV016,humidity,東京,2026-04-27 21:10:00,21.4,69.6,critical
DEV017,humidity,愛知,2026-04-27 21:10:00,25.8,47.4,normal
DEV018,humidity,東京,2026-04-27 21:10:00,28.9,61.8,normal
DEV019,temperature,愛知,2026-04-27 21:10:00,999,45.7,normal
DEV020,humidity,大阪,2026-04-27 21:10:00,18.4,69.6,normal
DEV021,humidity,東京,2026-04-27 21:10:00,19.6,56.9,normal
DEV022,temperature,大阪,2026-04-27 21:10:00,23.2,41.5,normal
DEV023,temperature,東京,2026-04-27 21:10:00,26.8,36.3,normal
DEV024,humidity,東京,2026-04-27 21:10:00,22.9,38.9,normal
DEV025,humidity,大阪,2026-04-27 21:10:00,29.3,47.4,normal
DEV026,vibration,大阪,2026-04-27 21:10:00,26.0,65.6,normal
DEV027,temperature,愛知,2026-04-27 21:10:00,24.2,48.1,normal
DEV028,humidity,愛知,2026-04-27 21:10:00,22.5,64.3,critical
DEV029,temperature,大阪,2026-04-27 21:10:00,22.3,35.3,normal
DEV030,temperature,愛知,2026-04-27 21:10:00,18.4,N/A,normal
DEV001,vibration,東京,2026-04-27 21:15:00,29.8,N/A,normal
DEV002,temperature,愛知,2026-04-27 21:15:00,22.5,51.3,normal
DEV003,humidity,東京,2026-04-27 21:15:00,19.5,67.1,N/A
DEV004,temperature,東京,2026-04-27 21:15:00,28.2,53.6,normal
DEV005,vibration,東京,2026-04-27 21:15:00,21.8,36.0,normal
DEV006,vibration,愛知,2026-04-27 21:15:00,23.2,,normal
DEV007,vibration,東京,2026-04-27 21:15:00,22.2,49.3,N/A
DEV008,vibration,大阪,2026-04-27 21:15:00,23.4,33.0,N/A
DEV009,temperature,東京,2026-04-27 21:15:00,28.5,43.4,normal
DEV010,temperature,東京,2026-04-27 21:15:00,20.1,40.7,normal
DEV011,temperature,愛知,2026-04-27 21:15:00,22.0,56.8,N/A
DEV012,vibration,東京,2026-04-27 21:15:00,23.1,37.9,normal
DEV013,vibration,東京,2026-04-27 21:15:00,19.1,45.1,normal
DEV014,vibration,愛知,2026-04-27 21:15:00,26.4,60.8,normal
DEV015,vibration,愛知,2026-04-27 21:15:00,19.7,61.6,warning
DEV016,humidity,東京,2026-04-27 21:15:00,999,33.8,normal
DEV017,humidity,愛知,2026-04-27 21:15:00,24.3,53.3,warning
DEV018,humidity,東京,2026-04-27 21:15:00,24.7,61.0,critical
DEV019,temperature,愛知,2026-04-27 21:15:00,29.6,47.9,normal
DEV020,humidity,大阪,2026-04-27 21:15:00,27.2,59.1,normal
DEV021,humidity,東京,2026-04-27 21:15:00,28.7,49.5,N/A
DEV022,temperature,大阪,2026-04-27 21:15:00,26.7,30.7,critical
DEV023,temperature,東京,2026-04-27 21:15:00,25.1,43.2,critical
DEV024,humidity,東京,2026-04-27 21:15:00,999,30.6,normal
DEV025,humidity,大阪,2026-04-27 21:15:00,28.1,31.3,normal
DEV026,vibration,大阪,2026-04-27 21:15:00,28.7,69.2,normal
DEV027,temperature,愛知,2026-04-27 21:15:00,25.7,56.3,N/A
DEV028,humidity,愛知,2026-04-27 21:15:00,25.6,61.1,normal
DEV029,temperature,大阪,2026-04-27 21:15:00,26.4,46.7,normal
DEV030,temperature,愛知,2026-04-27 21:15:00,18.9,65.2,normal
DEV001,vibration,東京,2026-04-27 21:20:00,28.0,35.8,normal
DEV002,temperature,愛知,2026-04-27 21:20:00,26.2,52.6,normal
DEV003,humidity,東京,2026-04-27 21:20:00,19.9,62.3,N/A
DEV004,temperature,東京,2026-04-27 21:20:00,24.7,53.4,normal
DEV005,vibration,東京,2026-04-27 21:20:00,28.2,64.5,normal
DEV006,vibration,愛知,2026-04-27 21:20:00,,59.0,normal
DEV007,vibration,東京,2026-04-27 21:20:00,22.4,44.2,normal
DEV008,vibration,大阪,2026-04-27 21:20:00,22.7,64.4,critical
DEV009,temperature,東京,2026-04-27 21:20:00,20.5,53.0,normal
DEV010,temperature,東京,2026-04-27 21:20:00,21.6,52.8,normal
DEV011,temperature,愛知,2026-04-27 21:20:00,19.2,31.6,normal
DEV012,vibration,東京,2026-04-27 21:20:00,26.7,65.1,normal
DEV013,vibration,東京,2026-04-27 21:20:00,19.6,39.0,warning
DEV014,vibration,愛知,2026-04-27 21:20:00,29.9,69.2,critical
DEV015,vibration,愛知,2026-04-27 21:20:00,22.6,37.5,normal
DEV016,humidity,東京,2026-04-27 21:20:00,26.0,62.6,normal
DEV017,humidity,愛知,2026-04-27 21:20:00,21.8,50.2,normal
DEV018,humidity,東京,2026-04-27 21:20:00,28.3,39.8,normal
DEV019,temperature,愛知,2026-04-27 21:20:00,22.4,67.0,normal
DEV020,humidity,大阪,2026-04-27 21:20:00,23.7,52.6,critical
DEV021,humidity,東京,2026-04-27 21:20:00,20.1,45.3,normal
DEV022,temperature,大阪,2026-04-27 21:20:00,20.1,53.9,normal
DEV023,temperature,東京,2026-04-27 21:20:00,23.2,39.6,critical
DEV024,humidity,東京,2026-04-27 21:20:00,27.7,39.2,normal
DEV025,humidity,大阪,2026-04-27 21:20:00,20.5,58.1,normal
DEV026,vibration,大阪,2026-04-27 21:20:00,25.6,52.4,normal
DEV027,temperature,愛知,2026-04-27 21:20:00,29.5,64.0,normal
DEV028,humidity,愛知,2026-04-27 21:20:00,18.2,49.9,normal
DEV029,temperature,大阪,2026-04-27 21:20:00,24.8,66.6,normal
DEV030,temperature,愛知,2026-04-27 21:20:00,25.9,40.7,normal
DEV001,vibration,東京,2026-04-27 21:25:00,26.0,69.8,normal
DEV002,temperature,愛知,2026-04-27 21:25:00,25.5,,normal
DEV003,humidity,東京,2026-04-27 21:25:00,20.9,63.1,normal
DEV004,temperature,東京,2026-04-27 21:25:00,27.0,64.3,normal
DEV005,vibration,東京,2026-04-27 21:25:00,23.1,59.8,warning
DEV006,vibration,愛知,2026-04-27 21:25:00,25.6,58.5,normal
DEV007,vibration,東京,2026-04-27 21:25:00,28.5,52.1,critical
DEV008,vibration,大阪,2026-04-27 21:25:00,26.9,36.9,normal
DEV009,temperature,東京,2026-04-27 21:25:00,25.7,58.5,N/A
DEV010,temperature,東京,2026-04-27 21:25:00,25.7,67.3,normal
DEV011,temperature,愛知,2026-04-27 21:25:00,21.9,67.6,normal
DEV012,vibration,東京,2026-04-27 21:25:00,19.5,49.7,warning
DEV013,vibration,東京,2026-04-27 21:25:00,23.5,47.8,normal
DEV014,vibration,愛知,2026-04-27 21:25:00,999,56.3,critical
DEV015,vibration,愛知,2026-04-27 21:25:00,22.1,67.4,normal
DEV016,humidity,東京,2026-04-27 21:25:00,23.2,,normal
DEV017,humidity,愛知,2026-04-27 21:25:00,20.8,58.5,critical
DEV018,humidity,東京,2026-04-27 21:25:00,28.0,37.1,normal
DEV019,temperature,愛知,2026-04-27 21:25:00,27.5,43.2,N/A
DEV020,humidity,大阪,2026-04-27 21:25:00,21.0,61.7,normal
DEV021,humidity,東京,2026-04-27 21:25:00,23.7,53.0,normal
DEV022,temperature,大阪,2026-04-27 21:25:00,20.1,35.2,normal
DEV023,temperature,東京,2026-04-27 21:25:00,29.7,46.3,normal
DEV024,humidity,東京,2026-04-27 21:25:00,26.4,68.0,normal
DEV025,humidity,大阪,2026-04-27 21:25:00,23.3,56.6,normal
DEV026,vibration,大阪,2026-04-27 21:25:00,27.1,47.4,normal
DEV027,temperature,愛知,2026-04-27 21:25:00,18.9,53.0,N/A
DEV028,humidity,愛知,2026-04-27 21:25:00,27.4,61.4,normal
DEV029,temperature,大阪,2026-04-27 21:25:00,18.8,43.4,warning
DEV030,temperature,愛知,2026-04-27 21:25:00,29.4,55.2,normal
DEV001,vibration,東京,2026-04-27 21:30:00,23.5,52.8,normal
DEV002,temperature,愛知,2026-04-27 21:30:00,20.4,53.3,normal
DEV003,humidity,東京,2026-04-27 21:30:00,29.5,65.1,warning
DEV004,temperature,東京,2026-04-27 21:30:00,26.5,55.3,normal
DEV005,vibration,東京,2026-04-27 21:30:00,,55.8,normal
DEV006,vibration,愛知,2026-04-27 21:30:00,19.2,50.2,normal
DEV007,vibration,東京,2026-04-27 21:30:00,25.2,42.8,normal
DEV008,vibration,大阪,2026-04-27 21:30:00,25.0,64.7,normal
DEV009,temperature,東京,2026-04-27 21:30:00,22.8,57.9,normal
DEV010,temperature,東京,2026-04-27 21:30:00,18.1,55.2,normal
DEV011,temperature,愛知,2026-04-27 21:30:00,23.8,36.3,normal
DEV012,vibration,東京,2026-04-27 21:30:00,26.1,65.1,N/A
